,log_name,drift_or_noise_id,drift_type,drift_attribute,change_trace_index,change_type,drift_traces_index
26475,log_17701_1708943331.xes,drift_1,sudden,change_info_1,"[56, 56, 56, 56]",sudden,[1951]
26476,log_17701_1708943331.xes,drift_2,sudden,change_info_1,"[110, 110, 110, 110]",sudden,[3834]
26477,log_17701_1708943331.xes,drift_3,sudden,change_info_1,"[167, 167, 167, 167]",sudden,[5827]
26478,log_17702_1708943334.xes,drift_1,gradual,change_info_1,"[99, 99, 120, 120]",gradual,"[1780, 2145]"
26479,log_17703_1708943337.xes,drift_1,sudden,change_info_1,"[91, 91, 91, 91]",sudden,[1541]
26480,log_17705_1708943339.xes,drift_1,sudden,change_info_1,"[47, 47, 47, 47]",sudden,[1711]
26481,log_17705_1708943339.xes,drift_2,gradual,change_info_1,"[99, 99, 109, 109]",gradual,"[3629, 4002]"
26482,log_17705_1708943339.xes,drift_3,gradual,change_info_1,"[152, 152, 163, 163]",gradual,"[5601, 6022]"
26483,log_17706_1708943344.xes,drift_1,sudden,change_info_1,"[96, 96, 96, 96]",sudden,[1429]
26484,log_17710_1708943359.xes,drift_1,sudden,change_info_1,"[112, 112, 112, 112]",sudden,[1903]
26485,log_17711_1708943360.xes,drift_1,gradual,change_info_1,"[43, 43, 64, 64]",gradual,"[1023, 1528]"
26486,log_17711_1708943360.xes,drift_2,gradual,change_info_1,"[137, 137, 151, 151]",gradual,"[3280, 3610]"
26487,log_17713_1708943366.xes,drift_1,gradual,change_info_1,"[46, 46, 45, 45]",gradual,"[1350, 1663]"
26488,log_17713_1708943366.xes,drift_2,gradual,change_info_1,"[115, 115, 128, 128]",gradual,"[3446, 3832]"
26489,log_17713_1708943366.xes,drift_3,sudden,change_info_1,"[169, 169, 169, 169]",sudden,[5045]
26490,log_17714_1708943368.xes,drift_1,gradual,change_info_1,"[52, 52, 65, 65]",gradual,"[1744, 2207]"
26491,log_17714_1708943368.xes,drift_2,sudden,change_info_1,"[113, 113, 113, 113]",sudden,[3821]
26492,log_17714_1708943368.xes,drift_3,sudden,change_info_1,"[160, 160, 160, 160]",sudden,[5427]
26493,log_17716_1708943373.xes,drift_1,gradual,change_info_1,"[63, 63, 62, 62]",gradual,"[1736, 2179]"
26494,log_17716_1708943373.xes,drift_2,gradual,change_info_1,"[138, 138, 157, 157]",gradual,"[3858, 4386]"
26495,log_17717_1708943376.xes,drift_1,sudden,change_info_1,"[47, 47, 47, 47]",sudden,[1213]
26496,log_17717_1708943376.xes,drift_2,gradual,change_info_1,"[114, 114, 134, 134]",gradual,"[2943, 3463]"
26497,log_17718_1708943378.xes,drift_1,sudden,change_info_1,"[59, 59, 59, 59]",sudden,[1475]
26498,log_17718_1708943378.xes,drift_2,sudden,change_info_1,"[135, 135, 135, 135]",sudden,[3366]
26499,log_17720_1708943383.xes,drift_1,sudden,change_info_1,"[53, 53, 53, 53]",sudden,[1840]
26500,log_17720_1708943383.xes,drift_2,sudden,change_info_1,"[101, 101, 101, 101]",sudden,[3531]
26501,log_17720_1708943383.xes,drift_3,sudden,change_info_1,"[154, 154, 154, 154]",sudden,[5383]
26502,log_17721_1708943387.xes,drift_1,gradual,change_info_1,"[44, 44, 68, 68]",gradual,"[1009, 1543]"
26503,log_17721_1708943387.xes,drift_2,sudden,change_info_1,"[149, 149, 149, 149]",sudden,[3407]
26504,log_17722_1708943394.xes,drift_1,gradual,change_info_1,"[44, 44, 58, 58]",gradual,"[1490, 1958]"
26505,log_17722_1708943394.xes,drift_2,gradual,change_info_1,"[105, 105, 117, 117]",gradual,"[3565, 3962]"
26506,log_17722_1708943394.xes,drift_3,sudden,change_info_1,"[167, 167, 167, 167]",sudden,[5664]
26507,log_17723_1708943398.xes,drift_1,gradual,change_info_1,"[99, 99, 98, 98]",gradual,"[1372, 1683]"
26508,log_17725_1708943150.xes,drift_1,sudden,change_info_1,"[75, 75, 75, 75]",sudden,[1569]
26509,log_17725_1708943150.xes,drift_2,gradual,change_info_1,"[131, 131, 148, 148]",gradual,"[2734, 3104]"
26510,log_17726_1708943153.xes,drift_1,sudden,change_info_1,"[102, 102, 102, 102]",sudden,[1218]
26511,log_17727_1708943154.xes,drift_1,gradual,change_info_1,"[74, 74, 86, 86]",gradual,"[1910, 2224]"
26512,log_17727_1708943154.xes,drift_2,gradual,change_info_1,"[128, 128, 145, 145]",gradual,"[3307, 3752]"
26513,log_17728_1708943157.xes,drift_1,gradual,change_info_1,"[92, 92, 121, 121]",gradual,"[1367, 1805]"
26514,log_17729_1708943158.xes,drift_1,gradual,change_info_1,"[67, 67, 86, 86]",gradual,"[1869, 2387]"
26515,log_17729_1708943158.xes,drift_2,sudden,change_info_1,"[143, 143, 143, 143]",sudden,[4004]
26516,log_17730_1708943160.xes,drift_1,sudden,change_info_1,"[97, 97, 97, 97]",sudden,[1550]
26517,log_17731_1708943162.xes,drift_1,sudden,change_info_1,"[137, 137, 137, 137]",sudden,[1770]
26518,log_17732_1708943164.xes,drift_1,sudden,change_info_1,"[54, 54, 54, 54]",sudden,[1860]
26519,log_17732_1708943164.xes,drift_2,sudden,change_info_1,"[103, 103, 103, 103]",sudden,[3581]
26520,log_17732_1708943164.xes,drift_3,gradual,change_info_1,"[155, 155, 154, 154]",gradual,"[5390, 5770]"
26521,log_17733_1708943166.xes,drift_1,sudden,change_info_1,"[110, 110, 110, 110]",sudden,[1754]
26522,log_17734_1708943168.xes,drift_1,gradual,change_info_1,"[43, 43, 59, 59]",gradual,"[1534, 2116]"
26523,log_17734_1708943168.xes,drift_2,gradual,change_info_1,"[113, 113, 124, 124]",gradual,"[4034, 4453]"
26524,log_17734_1708943168.xes,drift_3,gradual,change_info_1,"[160, 160, 173, 173]",gradual,"[5738, 6201]"
26525,log_17735_1708943174.xes,drift_1,gradual,change_info_1,"[80, 80, 107, 107]",gradual,"[1507, 2029]"
26526,log_17736_1708943176.xes,drift_1,sudden,change_info_1,"[99, 99, 99, 99]",sudden,[1571]
26527,log_17738_1708943181.xes,drift_1,gradual,change_info_1,"[52, 52, 69, 69]",gradual,"[1756, 2324]"
26528,log_17738_1708943181.xes,drift_2,gradual,change_info_1,"[117, 117, 133, 133]",gradual,"[3954, 4504]"
26529,log_17738_1708943181.xes,drift_3,sudden,change_info_1,"[167, 167, 167, 167]",sudden,[5667]
26530,log_17739_1708943186.xes,drift_1,gradual,change_info_1,"[71, 71, 101, 101]",gradual,"[1198, 1705]"
26531,log_17741_1708943193.xes,drift_1,gradual,change_info_1,"[76, 76, 93, 93]",gradual,"[1353, 1674]"
26532,log_17742_1708943198.xes,drift_1,gradual,change_info_1,"[31, 31, 45, 45]",gradual,"[1095, 1610]"
26533,log_17742_1708943198.xes,drift_2,sudden,change_info_1,"[90, 90, 90, 90]",sudden,[3209]
26534,log_17742_1708943198.xes,drift_3,gradual,change_info_1,"[139, 139, 151, 151]",gradual,"[4989, 5428]"
26535,log_17743_1708943201.xes,drift_1,gradual,change_info_1,"[31, 31, 41, 41]",gradual,"[1051, 1427]"
26536,log_17743_1708943201.xes,drift_2,gradual,change_info_1,"[79, 79, 91, 91]",gradual,"[2748, 3151]"
26537,log_17743_1708943201.xes,drift_3,gradual,change_info_1,"[147, 147, 164, 164]",gradual,"[5138, 5720]"
26538,log_17745_1708943211.xes,drift_1,sudden,change_info_1,"[51, 51, 51, 51]",sudden,[1610]
26539,log_17745_1708943211.xes,drift_2,sudden,change_info_1,"[92, 92, 92, 92]",sudden,[2936]
26540,log_17745_1708943211.xes,drift_3,gradual,change_info_1,"[140, 140, 139, 139]",gradual,"[4448, 4758]"
26541,log_17746_1708943219.xes,drift_1,sudden,change_info_1,"[127, 127, 127, 127]",sudden,[1901]
26542,log_17747_1708943224.xes,drift_1,sudden,change_info_1,"[75, 75, 75, 75]",sudden,[1493]
26543,log_17747_1708943224.xes,drift_2,sudden,change_info_1,"[147, 147, 147, 147]",sudden,[2932]
26544,log_17748_1708943226.xes,drift_1,gradual,change_info_1,"[69, 69, 96, 96]",gradual,"[1228, 1720]"
26545,log_17749_1708943228.xes,drift_1,gradual,change_info_1,"[85, 85, 111, 111]",gradual,"[1686, 2216]"
26546,log_17750_1708943232.xes,drift_1,gradual,change_info_1,"[62, 62, 75, 75]",gradual,"[1592, 1945]"
26547,log_17750_1708943232.xes,drift_2,gradual,change_info_1,"[126, 126, 146, 146]",gradual,"[3252, 3772]"
26548,log_17755_1708943252.xes,drift_1,gradual,change_info_1,"[70, 70, 98, 98]",gradual,"[1183, 1659]"
26549,log_17756_1708943254.xes,drift_1,sudden,change_info_1,"[72, 72, 72, 72]",sudden,[1003]
26550,log_17757_1708943255.xes,drift_1,sudden,change_info_1,"[64, 64, 64, 64]",sudden,[1723]
26551,log_17757_1708943255.xes,drift_2,sudden,change_info_1,"[137, 137, 137, 137]",sudden,[3696]
26552,log_17758_1708943257.xes,drift_1,sudden,change_info_1,"[113, 113, 113, 113]",sudden,[1915]
26553,log_17759_1708943259.xes,drift_1,sudden,change_info_1,"[36, 36, 36, 36]",sudden,[1245]
26554,log_17759_1708943259.xes,drift_2,sudden,change_info_1,"[81, 81, 81, 81]",sudden,[2834]
26555,log_17759_1708943259.xes,drift_3,gradual,change_info_1,"[136, 136, 148, 148]",gradual,"[4755, 5159]"
26556,log_17761_1708943266.xes,drift_1,gradual,change_info_1,"[94, 94, 130, 130]",gradual,"[1497, 2069]"
26557,log_17762_1708943268.xes,drift_1,gradual,change_info_1,"[38, 38, 53, 53]",gradual,"[1115, 1581]"
26558,log_17762_1708943268.xes,drift_2,sudden,change_info_1,"[107, 107, 107, 107]",sudden,[3181]
26559,log_17762_1708943268.xes,drift_3,sudden,change_info_1,"[156, 156, 156, 156]",sudden,[4673]
26560,log_17763_1708943273.xes,drift_1,gradual,change_info_1,"[44, 44, 61, 61]",gradual,"[1530, 2104]"
26561,log_17763_1708943273.xes,drift_2,sudden,change_info_1,"[100, 100, 100, 100]",sudden,[3470]
26562,log_17763_1708943273.xes,drift_3,sudden,change_info_1,"[150, 150, 150, 150]",sudden,[5222]
26563,log_17767_1708943281.xes,drift_1,sudden,change_info_1,"[74, 74, 74, 74]",sudden,[1975]
26564,log_17767_1708943281.xes,drift_2,gradual,change_info_1,"[125, 125, 124, 124]",gradual,"[3348, 3679]"
26565,log_17768_1708943284.xes,drift_1,gradual,change_info_1,"[39, 39, 53, 53]",gradual,"[1205, 1616]"
26566,log_17768_1708943284.xes,drift_2,gradual,change_info_1,"[92, 92, 109, 109]",gradual,"[2835, 3356]"
26567,log_17768_1708943284.xes,drift_3,sudden,change_info_1,"[145, 145, 145, 145]",sudden,[4471]
26568,log_17770_1708943291.xes,drift_1,gradual,change_info_1,"[36, 36, 53, 53]",gradual,"[1288, 1874]"
26569,log_17770_1708943291.xes,drift_2,sudden,change_info_1,"[86, 86, 86, 86]",sudden,[3073]
26570,log_17770_1708943291.xes,drift_3,gradual,change_info_1,"[137, 137, 151, 151]",gradual,"[4904, 5403]"
26571,log_17771_1708943297.xes,drift_1,sudden,change_info_1,"[40, 40, 40, 40]",sudden,[1145]
26572,log_17771_1708943297.xes,drift_2,sudden,change_info_1,"[79, 79, 79, 79]",sudden,[2288]
26573,log_17771_1708943297.xes,drift_3,sudden,change_info_1,"[148, 148, 148, 148]",sudden,[4266]
26574,log_17774_1708943308.xes,drift_1,sudden,change_info_1,"[65, 65, 65, 65]",sudden,[1986]
26575,log_17774_1708943308.xes,drift_2,gradual,change_info_1,"[103, 103, 118, 118]",gradual,"[3185, 3647]"
26576,log_17774_1708943308.xes,drift_3,sudden,change_info_1,"[169, 169, 169, 169]",sudden,[5217]
26577,log_17778_1708943317.xes,drift_1,sudden,change_info_1,"[79, 79, 79, 79]",sudden,[1961]
26578,log_17778_1708943317.xes,drift_2,gradual,change_info_1,"[121, 121, 139, 139]",gradual,"[3013, 3451]"
26579,log_17779_1708943320.xes,drift_1,gradual,change_info_1,"[56, 56, 77, 77]",gradual,"[1442, 1985]"
26580,log_17779_1708943320.xes,drift_2,gradual,change_info_1,"[122, 122, 134, 134]",gradual,"[3157, 3468]"
26581,log_17781_1708943326.xes,drift_1,sudden,change_info_1,"[133, 133, 133, 133]",sudden,[1721]
26582,log_17783_1708943329.xes,drift_1,gradual,change_info_1,"[81, 81, 80, 80]",gradual,"[1360, 1720]"
26583,log_17784_1708943333.xes,drift_1,gradual,change_info_1,"[59, 59, 74, 74]",gradual,"[1297, 1614]"
26584,log_17784_1708943333.xes,drift_2,sudden,change_info_1,"[137, 137, 137, 137]",sudden,[2998]
26585,log_17785_1708943335.xes,drift_1,sudden,change_info_1,"[109, 109, 109, 109]",sudden,[1732]
26586,log_17786_1708943338.xes,drift_1,gradual,change_info_1,"[75, 75, 116, 116]",gradual,"[1046, 1622]"
26587,log_17787_1708943340.xes,drift_1,gradual,change_info_1,"[64, 64, 80, 80]",gradual,"[1715, 2156]"
26588,log_17787_1708943340.xes,drift_2,gradual,change_info_1,"[134, 134, 155, 155]",gradual,"[3614, 4177]"
26589,log_17788_1708943343.xes,drift_1,gradual,change_info_1,"[60, 60, 77, 77]",gradual,"[1793, 2293]"
26590,log_17788_1708943343.xes,drift_2,gradual,change_info_1,"[135, 135, 150, 150]",gradual,"[4048, 4477]"
26591,log_17790_1708943348.xes,drift_1,sudden,change_info_1,"[101, 101, 101, 101]",sudden,[1810]
26592,log_17791_1708943353.xes,drift_1,sudden,change_info_1,"[99, 99, 99, 99]",sudden,[1675]
26593,log_17792_1708943356.xes,drift_1,sudden,change_info_1,"[68, 68, 68, 68]",sudden,[1426]
26594,log_17792_1708943356.xes,drift_2,gradual,change_info_1,"[122, 122, 138, 138]",gradual,"[2557, 2885]"
26595,log_17794_1708943365.xes,drift_1,gradual,change_info_1,"[32, 32, 48, 48]",gradual,"[1178, 1754]"
26596,log_17794_1708943365.xes,drift_2,gradual,change_info_1,"[90, 90, 104, 104]",gradual,"[3298, 3817]"
26597,log_17794_1708943365.xes,drift_3,gradual,change_info_1,"[134, 134, 150, 150]",gradual,"[4953, 5523]"
26598,log_17796_1708943373.xes,drift_1,gradual,change_info_1,"[68, 68, 83, 83]",gradual,"[1694, 2052]"
26599,log_17796_1708943373.xes,drift_2,gradual,change_info_1,"[136, 136, 156, 156]",gradual,"[3390, 3879]"
26600,log_17797_1708943376.xes,drift_1,sudden,change_info_1,"[96, 96, 96, 96]",sudden,[1147]
26601,log_17798_1708943378.xes,drift_1,sudden,change_info_1,"[37, 37, 37, 37]",sudden,[1045]
26602,log_17798_1708943378.xes,drift_2,sudden,change_info_1,"[72, 72, 72, 72]",sudden,[2070]
26603,log_17798_1708943378.xes,drift_3,gradual,change_info_1,"[138, 138, 154, 154]",gradual,"[3984, 4448]"
26604,log_17801_1708943386.xes,drift_1,gradual,change_info_1,"[79, 79, 100, 100]",gradual,"[1338, 1691]"
26605,log_17802_1708943388.xes,drift_1,gradual,change_info_1,"[66, 66, 95, 95]",gradual,"[1046, 1508]"
26606,log_17803_1708943391.xes,drift_1,gradual,change_info_1,"[63, 63, 78, 78]",gradual,"[1820, 2241]"
26607,log_17803_1708943391.xes,drift_2,gradual,change_info_1,"[144, 144, 163, 163]",gradual,"[4154, 4711]"
26608,log_17804_1708943394.xes,drift_1,gradual,change_info_1,"[108, 108, 141, 141]",gradual,"[1716, 2241]"
26609,log_17805_1708943396.xes,drift_1,gradual,change_info_1,"[113, 113, 134, 134]",gradual,"[1685, 2006]"
26610,log_17806_1708943398.xes,drift_1,gradual,change_info_1,"[53, 53, 73, 73]",gradual,"[1108, 1520]"
26611,log_17806_1708943398.xes,drift_2,sudden,change_info_1,"[140, 140, 140, 140]",sudden,[2928]
26612,log_17807_1708943400.xes,drift_1,gradual,change_info_1,"[106, 106, 127, 127]",gradual,"[1580, 1893]"
26613,log_17808_1708943402.xes,drift_1,gradual,change_info_1,"[67, 67, 83, 83]",gradual,"[1784, 2223]"
26614,log_17808_1708943402.xes,drift_2,gradual,change_info_1,"[128, 128, 146, 146]",gradual,"[3444, 3930]"
26615,log_17809_1708943151.xes,drift_1,gradual,change_info_1,"[78, 78, 91, 91]",gradual,"[1939, 2261]"
26616,log_17809_1708943151.xes,drift_2,gradual,change_info_1,"[139, 139, 162, 162]",gradual,"[3458, 4032]"
26617,log_17810_1708943154.xes,drift_1,sudden,change_info_1,"[102, 102, 102, 102]",sudden,[1320]
26618,log_17811_1708943155.xes,drift_1,gradual,change_info_1,"[31, 31, 45, 45]",gradual,"[1020, 1470]"
26619,log_17811_1708943155.xes,drift_2,gradual,change_info_1,"[91, 91, 101, 101]",gradual,"[3001, 3310]"
26620,log_17811_1708943155.xes,drift_3,gradual,change_info_1,"[142, 142, 151, 151]",gradual,"[4673, 4980]"
26621,log_17812_1708943159.xes,drift_1,sudden,change_info_1,"[82, 82, 82, 82]",sudden,[1961]
26622,log_17812_1708943159.xes,drift_2,gradual,change_info_1,"[135, 135, 150, 150]",gradual,"[3228, 3583]"
26623,log_17813_1708943162.xes,drift_1,gradual,change_info_1,"[41, 41, 59, 59]",gradual,"[1138, 1651]"
26624,log_17813_1708943162.xes,drift_2,sudden,change_info_1,"[96, 96, 96, 96]",sudden,[2667]
26625,log_17813_1708943162.xes,drift_3,sudden,change_info_1,"[152, 152, 152, 152]",sudden,[4244]
26626,log_17817_1708943173.xes,drift_1,sudden,change_info_1,"[32, 32, 32, 32]",sudden,[1029]
26627,log_17817_1708943173.xes,drift_2,gradual,change_info_1,"[77, 77, 93, 93]",gradual,"[2509, 3042]"
26628,log_17817_1708943173.xes,drift_3,sudden,change_info_1,"[143, 143, 143, 143]",sudden,[4696]
26629,log_17818_1708943176.xes,drift_1,sudden,change_info_1,"[53, 53, 53, 53]",sudden,[1831]
26630,log_17818_1708943176.xes,drift_2,gradual,change_info_1,"[102, 102, 111, 111]",gradual,"[3548, 3875]"
26631,log_17818_1708943176.xes,drift_3,sudden,change_info_1,"[156, 156, 156, 156]",sudden,[5445]
26632,log_17819_1708943181.xes,drift_1,gradual,change_info_1,"[55, 55, 77, 77]",gradual,"[1470, 2067]"
26633,log_17819_1708943181.xes,drift_2,gradual,change_info_1,"[130, 130, 149, 149]",gradual,"[3491, 4004]"
26634,log_17820_1708943186.xes,drift_1,sudden,change_info_1,"[76, 76, 76, 76]",sudden,[1588]
26635,log_17820_1708943186.xes,drift_2,sudden,change_info_1,"[146, 146, 146, 146]",sudden,[3053]
26636,log_17821_1708943190.xes,drift_1,sudden,change_info_1,"[43, 43, 43, 43]",sudden,[1230]
26637,log_17821_1708943190.xes,drift_2,gradual,change_info_1,"[79, 79, 93, 93]",gradual,"[2285, 2680]"
26638,log_17821_1708943190.xes,drift_3,gradual,change_info_1,"[141, 141, 155, 155]",gradual,"[4067, 4473]"
26639,log_17822_1708943196.xes,drift_1,sudden,change_info_1,"[56, 56, 56, 56]",sudden,[1105]
26640,log_17822_1708943196.xes,drift_2,sudden,change_info_1,"[140, 140, 140, 140]",sudden,[2795]
26641,log_17823_1708943198.xes,drift_1,sudden,change_info_1,"[74, 74, 74, 74]",sudden,[1534]
26642,log_17823_1708943198.xes,drift_2,gradual,change_info_1,"[133, 133, 153, 153]",gradual,"[2777, 3199]"
26643,log_17824_1708943203.xes,drift_1,gradual,change_info_1,"[52, 52, 67, 67]",gradual,"[1751, 2259]"
26644,log_17824_1708943203.xes,drift_2,sudden,change_info_1,"[100, 100, 100, 100]",sudden,[3383]
26645,log_17824_1708943203.xes,drift_3,gradual,change_info_1,"[139, 139, 156, 156]",gradual,"[4722, 5293]"
26646,log_17825_1708943205.xes,drift_1,gradual,change_info_1,"[44, 44, 53, 53]",gradual,"[1574, 1899]"
26647,log_17825_1708943205.xes,drift_2,gradual,change_info_1,"[98, 98, 110, 110]",gradual,"[3498, 3944]"
26648,log_17825_1708943205.xes,drift_3,gradual,change_info_1,"[152, 152, 162, 162]",gradual,"[5442, 5820]"
26649,log_17830_1708943220.xes,drift_1,sudden,change_info_1,"[56, 56, 56, 56]",sudden,[1830]
26650,log_17830_1708943220.xes,drift_2,gradual,change_info_1,"[104, 104, 115, 115]",gradual,"[3402, 3774]"
26651,log_17830_1708943220.xes,drift_3,sudden,change_info_1,"[163, 163, 163, 163]",sudden,[5363]
26652,log_17831_1708943227.xes,drift_1,gradual,change_info_1,"[63, 63, 86, 86]",gradual,"[1318, 1792]"
26653,log_17831_1708943227.xes,drift_2,sudden,change_info_1,"[134, 134, 134, 134]",sudden,[2800]
26654,log_17833_1708943235.xes,drift_1,sudden,change_info_1,"[59, 59, 59, 59]",sudden,[1643]
26655,log_17833_1708943235.xes,drift_2,gradual,change_info_1,"[129, 129, 128, 128]",gradual,"[3584, 4165]"
26656,log_17834_1708943240.xes,drift_1,gradual,change_info_1,"[35, 35, 48, 48]",gradual,"[1191, 1675]"
26657,log_17834_1708943240.xes,drift_2,sudden,change_info_1,"[98, 98, 98, 98]",sudden,[3402]
26658,log_17834_1708943240.xes,drift_3,gradual,change_info_1,"[155, 155, 164, 164]",gradual,"[5402, 5706]"
26659,log_17837_1708943249.xes,drift_1,sudden,change_info_1,"[100, 100, 100, 100]",sudden,[1699]
26660,log_17838_1708943251.xes,drift_1,sudden,change_info_1,"[64, 64, 64, 64]",sudden,[1590]
26661,log_17838_1708943251.xes,drift_2,gradual,change_info_1,"[140, 140, 153, 153]",gradual,"[3488, 3813]"
26662,log_17839_1708943254.xes,drift_1,sudden,change_info_1,"[88, 88, 88, 88]",sudden,[1225]
26663,log_17840_1708943256.xes,drift_1,sudden,change_info_1,"[96, 96, 96, 96]",sudden,[1532]
26664,log_17842_1708943264.xes,drift_1,gradual,change_info_1,"[38, 38, 55, 55]",gradual,"[1233, 1788]"
26665,log_17842_1708943264.xes,drift_2,gradual,change_info_1,"[104, 104, 118, 118]",gradual,"[3425, 3879]"
26666,log_17842_1708943264.xes,drift_3,sudden,change_info_1,"[155, 155, 155, 155]",sudden,[5085]
26667,log_17843_1708943267.xes,drift_1,sudden,change_info_1,"[51, 51, 51, 51]",sudden,[1356]
26668,log_17843_1708943267.xes,drift_2,gradual,change_info_1,"[116, 116, 131, 131]",gradual,"[3114, 3537]"
26669,log_17844_1708943272.xes,drift_1,gradual,change_info_1,"[96, 96, 126, 126]",gradual,"[1528, 2013]"
26670,log_17846_1708943274.xes,drift_1,sudden,change_info_1,"[79, 79, 79, 79]",sudden,[1409]
26671,log_17846_1708943274.xes,drift_2,sudden,change_info_1,"[136, 136, 136, 136]",sudden,[2442]
26672,log_17847_1708943277.xes,drift_1,gradual,change_info_1,"[81, 81, 123, 123]",gradual,"[1043, 1592]"
26673,log_17848_1708943279.xes,drift_1,gradual,change_info_1,"[52, 52, 63, 63]",gradual,"[1760, 2118]"
26674,log_17848_1708943279.xes,drift_2,sudden,change_info_1,"[101, 101, 101, 101]",sudden,[3424]
26675,log_17848_1708943279.xes,drift_3,gradual,change_info_1,"[142, 142, 152, 152]",gradual,"[4800, 5137]"
26676,log_17850_1708943287.xes,drift_1,sudden,change_info_1,"[113, 113, 113, 113]",sudden,[1574]
26677,log_17851_1708943290.xes,drift_1,gradual,change_info_1,"[91, 91, 113, 113]",gradual,"[1817, 2247]"
26678,log_17852_1708943293.xes,drift_1,sudden,change_info_1,"[63, 63, 63, 63]",sudden,[1874]
26679,log_17852_1708943293.xes,drift_2,gradual,change_info_1,"[129, 129, 146, 146]",gradual,"[3847, 4354]"
